,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
22,"Magadh Homoeopathic Medical College and Hospital, Nalanda",Bihar Sharif,Bihar,BHMS,5.5 years,Full time,50,UG,,(CCH) Central Council of Homeopathy,"1) He/ She has passed I.Sc (10+2) with Biology or equivalent course to recognized Board or University stream.
2) He / She has attained the age of 17 years on the 30 June of the year.",The duration of Bachelor of Homoeopathic Medicine and Surgery Course will be of five and half years including one year internship approved by Central Council Homoeopathy.
23,"Maharshi Menhi Homoeopathic Medical College and Hospital, Katihar",Katihar,Bihar,BHMS,5.5 years,Full time,50,UG,,(CCH) Central Council of Homeopathy,"Students of Indian nationality should have passed the PUC II (10+2) in Science or equivalent examination with a minimum of 40% aggregate marks in Physics, Chemistry and Biology. Priority will be given to that student whose medium of instruction is English and have a higher percentage in PCB.","Bachelor of Homoeopathic Medicine and Surgery is Five and Half Years Full Time Course and Approved By Central Council of Homeopathy and Affiliated By Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur."
24,"Shree Mahalaxmiji Mahila Homoeopathic Medical College, Vadodara",Vadodara,Gujarat,BHMS,5.5 years,Full time,100,UG,,(CCH) Central Council of Homeopathy,"Candidates who passed Higher Secondary Examination (10+2) with Physics, Chemistry, and Biology as subjects.",BHMS (Bachelor of Homeopathic System of Medicine & Surgery) degree of 5 ½ years duration including one year Compulsory internship approved by Central Council of Homoeopathy.
25,"Shri BA Dangar Homoeopathic Medical College and Hospital, Rajkot",Rajkot,Gujarat,BHMS,5.5 years,Full time,100,UG,,(CCH) Central Council of Homeopathy,"Candidates who passed Higher Secondary Examination (10+2) with Physics, Chemistry, and Biology as subjects.",BHMS degree of 5 ½ years duration including one year Compulsory internship approved by Central Council of Homoeopathy.
26,"Smt Amrutben Jayantilal Savla Homoeopathic Medical College and Research Institute, Mehsana",Mehsana,Gujarat,BHMS,5.5 years,Full time,100,UG,,(CCH) Central Council of Homeopathy,"Candidates who passed Higher Secondary Examination 10+2 with Physics, Chemistry, and Biology as subjects.",BHMS degree of five and half years duration including one year Compulsory intern ship approved by Central Council of Homoeopathy.
27,"Grameen Ayurvedic Medical College, Bagalkot",Terdal,Karnataka,BAMS,5.5 years,Full time,,UG,,(CCH) Central Council of Homeopathy,"Candidate must have passed 2nd year PUC exam of the pre university Board, Bangalore or any other Examination recognized as equivalent their in with English as one of the Language and Physics, Chemistry and Biology as Optional Subjects with minimum of 50% of Marks in aggregate of relevant science subjects (Physics, Chemistry and Biology) of II year PUC examination only.
However the candidates belonging to SC / ST (only for Karnataka State) will get 10% relaxation of marks for getting admission in 1st B.A.M.S. course.
note:All the application duly filled in prescribed format should reach to the Administrative office of GAMC",This is a five and half year full time course
28,"EMS College Of Paramedical Sciences, Perinthalmanna",Malappuram,Kerala,BPT,4 years,Full time,,UG,,(PCI) Pharmacy Council of India,The candidate should have passed in 10+2 science stream.,Bachelor in Physiotherapy is a 4 year full time course.
29,"Sree Gokulam Nursing College, Salem",Salem,Tamil Nadu,B.Sc Radiology and Imaging Technology,4 years,Full time,10,UG,,(INC) Indian Nursing Council,"i) No candidate shall be allowed to be admitted to the B.Sc Radiology And Imaging Technology Course until he/she has completed the age of 17 years as on 1st December of the academic year in which the candidate is seeking admission.
ii) Minimum eligibility criteria for B.Sc Radiology And Imaging Technology will be 12th pass in any Group.","It is 4 year full time course with affiliation of The Tamilnadu Dr.M.G.R Medical University, Chennai and approved by INC."
30,"Institute for Behavioral and Management Sciences, Chittoor",Chittoor,Andhra Pradesh,Diploma in Psychological Counselling,1 year,Full time,,Diploma,0.05 lakhs,,A candidate must have passed graduation in any field from a recognised university.,This is a full time one year course.
31,"Institute for Behavioral and Management Sciences, Chittoor",Chittoor,Andhra Pradesh,Post Graduate Diploma in Career Counselling,1 year,Full time,,PG,,,Graduation from any recognized university with relevant subjects.,This is a full time one year course.
32,"Institute for Behavioral and Management Sciences, Chittoor",Chittoor,Andhra Pradesh,Post Graduate Diploma in Psychological Counselling,1 year,Full time,,PG,0.08 lakhs,,Graduation from any recognized university with relevant subjects.,This is a full time one year course.
33,"Ganga Sheel School of Nursing, Bareilly",Padoli,Uttar Pradesh,Diploma in Physiotherapy,2 years,Full time,30,Diploma,0.7 lakhs,(INC) Indian Nursing Council,"The candidate should have passed 12th in Science stream.
Age minimum 17 years at the time of admission.","Diploma in Physiotherapy Course permitted by Indian Nursing Council, New Delhi, approved by UP State Medical Faculty, Lucknow (UP)."
34,"RR Bawa DAV College for Girls, Batala",Batala,Punjab,Post Graduate Diploma in Cosmetology and Health Care,1 year,Full time,,Diploma,,UGC,"Passed BA/B.Com./B.Sc. & B.Sc.(H.Sc.) examination of GNDU, Amritsar with the minimum of 45% marks or any other examination recognized by this University as Equivalent thereto.","Post Graduate Diploma in Cosmetology and Health Care is one year duration full-time course approved by UGC and affiliated to Guru Nanak Dev University, Amritsar."
35,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,BDS,5 years,Full time,100,UG,,(DCI) Dental Council of India,The candidate should have passed in 10+2 science stream.,BDS is a five year full time course.
36,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Conservative Dentistry,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Conservative Dentistry is a three year full time course.
37,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Oral Pathology,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Oral Pathology is a three year full time course.
38,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Oral Surgery,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Oral Surgery is a three year full time course.
39,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Orthodontics,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Orthodontics is a three year full time course.
40,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Pedodontics,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Pedodontics is a three year full time course.
41,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Periodontics,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Periodontics is a three year full time course.
42,"ITS Dental College, Ghaziabad",Asalat Nagar,Uttar Pradesh,MDS Prosthodontics,3 years,Full time,6,PG,,(DCI) Dental Council of India,The candidate should have passed in BDS,MDS Prosthodontics is a three year full time course.
43,"St Soldier Degree College, Jalandhar",Jalandhar,Punjab,BPT,4.5 years,Full time,,UG,,UGC,The candidate who have passed 10+2 Medical or its Equivalent with minimum 50% Marks & age above 17 Years.,"Bachelor of Physiotherapy is 4-year 6-months duration course approved by University Grants Commission and affiliated to Guru Nanak Dev University, Amritsar."
44,"Al Salama College of Optometry, Malappuram",Perinthalmanna,Kerala,B.Sc Optometry,4 years,Full time,,UG,,,"Students who have passed their higher Secondary Examination plus two in science with 55% marks in Physics, Chemistry, Biology State/central Boards.",B.Sc Optometry is a four year full time course
45,"Al Salama College of Optometry, Malappuram",Perinthalmanna,Kerala,M.Sc Optometry,2 years,Full time,,PG,,,The candidate should have passed bachelor degree in optometry with 50% mark,M.Sc Optometry is a two year full time course
46,"Al Salama College of Optometry, Malappuram",Perinthalmanna,Kerala,MS Ophthalmology,2 years,Full time,,PG,,,The candidate should have passed in related degree,MS Ophthalmology is a two year full time course
47,"Mayo Group of Colleges, Bhopal",Bhopal,Madhya Pradesh,BPT,4.5 years,Full time,,UG,1.26 lakhs,"Madhya Pradesh Paramedical Council, Health and Education Ministry M.P. Government",The candidate should have passed in 10+2 science stream. The selection is based on entrance exam,Bachelor of Physiotherapy is a four and half year full time dual degree course
48,"MN DAV Dental College, Solan",Solan,Himachal Pradesh,BDS,5 years,Full time,60,UG,12.5 lakhs,(DCI) Dental Council of India,Candidates must be 10+2 passed in science discipline with biology subject.,BDS is a full time five years course.
49,,,,,,,,,,,,
50,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Materia Medica,3 years,Full time,6,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
51,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Organon and Homoeopathic,3 years,Full time,6,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
52,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Paediatrics,3 years,Full time,3,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
53,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Pharmacy,3 years,Full time,3,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
54,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Practice of Medicine,3 years,Full time,3,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
55,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Psychiatry,3 years,Full time,3,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
56,"Father Muller Homoeopathic Medical College, Mangalore",Someshwar,Karnataka,MD Hom Repertory,3 years,Full time,3,PG,,(CCH) Central Council of Homeopathy,"Has not failed more than three times in the final examination of the subject/speciality in which he/she desires to pursue Post Graduate
Degree studies and the aggregate failures while pursuing the above said eligible course should not be more than five. In the case
of a SC/ST candidate, he/she has not failed more than four times in the final examination of the subject in which the candidate desires to pursue Post Graduate Degree studies and the aggregate failures while pursuing the eligible course should not be more than six.","The College offers M.D (Hom) Post Graduate degree course comprises of 3 years duration. The College is Affiliated to Rajiv Gandhi University of Health Sciences, Karnataka and recognized by Central Council of Homoeopathy, New Delhi."
57,"MES Dental College, Malappuram",Perinthalmanna,Kerala,BDS,5 years,Full time,100,UG,11.6 lakhs,(DCI) Dental Council of India,The candidate should have passed in 10+2 science stream.,"BDS is a full-time five-year course affiliated to Kerala University of Health Sciences, Thrissur and approved by DCI."
58,"MES Dental College, Malappuram",Perinthalmanna,Kerala,MDS Conservative Dentistry,3 years,Full time,3,PG,,(DCI) Dental Council of India,The candidate should have passed in MBBS and BDS.,"MDS Conservative Dentistry is a full-time three-year course affiliated to Kerala University of Health Sciences, Thrissur and approved by DCI."
59,"MES Dental College, Malappuram",Perinthalmanna,Kerala,MDS Oral Surgery,3 years,Full time,3,PG,,(DCI) Dental Council of India,The candidate should have passed in MBBS and BDS.,"MDS Oral Surgery is a full-time three-year course affiliated to Kerala University of Health Sciences, Thrissur and approved by DCI."
60,"MES Dental College, Malappuram",Perinthalmanna,Kerala,MDS Orthodonitics,3 years,Full time,3,PG,,(DCI) Dental Council of India,The candidate should have passed in MBBS and BDS.,"MDS Orthodonitics is a full-time three-year course affiliated to Kerala University of Health Sciences, Thrissur and approved by DCI."
61,"MES Dental College, Malappuram",Perinthalmanna,Kerala,MDS Prosthodontics,3 years,Full time,3,PG,,(DCI) Dental Council of India,The candidate should have passed in MBBS and BDS.,"MDS Prosthodontics is a full-time three-year course affiliated to Kerala University of Health Sciences, Thrissur and approved by DCI."
62,"Devki Mahavir Homeopathic College and Hospital, Garhwa",Garhwa,Jharkhand,BHMS,5.5 years,Full time,50,UG,2.41 lakhs,(CCH) Central Council of Homeopathy,"10+2 or its equivalent examination passed with Physics, Chemistry & Biology and attained the age of 17 years on or before 31st December of the year of his admission to the first year of the course.","Bachelor of Homoeopathic Medicine and Surgery is 4.5 years duration full-time course with one-year compulsory Internship and approved by approved by the Central Council of Homoeopathy, New Delhi, The Government of India Ministry of Health & Family Welfare."
63,"Assam Women's University, Jorhat",Jorhat,Assam,Bachelor of Physiotherapy,4.5 years,Full time,25,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Physiotherapy is full time four and half year course degree offered by Assam Women's University, Jorhat and approved by UGC."
64,"Kamdhenu University, Gandhinagar",Gandhinagar,Gujarat,MVSc,2 years,Full time,14,PG,,,The candidate should have Graduation degree in relevant subject from recognized university.,"Master of Veterinary Science is two-year duration full-time course offered by Kamdhenu University, Gandhinagar."
65,"Nootan College of Physiotherapy, Mehsana",Visnagar,Gujarat,BPT,4.5 years,Full time,50,UG,,Indian Association Of Physiotherapists,The candidate should have passed in 10+2 science stream with biology subjects,Bachelor of Physiotherapy is a four and half year full time course
66,"Shubhdeep College of Education, Indore",Mhow,Madhya Pradesh,BAMS,5.5 years,Full time,50,UG,,(CCIM) Central Council for Indian Medicine,Candidate must have passed 10+2 in science stream from recognized board.,"This is a full time 5.5 year course affiliated to Devi Ahilya Vishwavidyalaya, Indore and approved by Central Council of Indian Medicine."
67,"Shubhdeep College of Education, Indore",Mhow,Madhya Pradesh,MD Kayachikitsa,3 years,Full time,5,PG,,(CCIM) Central Council for Indian Medicine,The candidate should have passed in BAMS degree from recognized university.,"This is a full time three year course affiliated to Devi Ahilya Vishwavidyalaya, Indore and approved by Central Council of Indian Medicine."
68,"Shubhdeep College of Education, Indore",Mhow,Madhya Pradesh,MD Rasashastra and Bhaishajya Kalpana,3 years,Full time,5,PG,,(CCIM) Central Council for Indian Medicine,The candidate should have passed in BAMS degree from recognized university.,"This is a full time three year course affiliated to Devi Ahilya Vishwavidyalaya, Indore and approved by Central Council of Indian Medicine."
69,,,,,,,,,,,,
70,"Ananya College of Physiotherapy, Kalol",Kalol,Gujarat,BPT,4.5 years,Full time,,UG,,,"A Candidate must have passed at the external evaluation in Higher Secondary examination under 10+2 education pattern or equivalent examination with Physics, Chemistry, Biology, and English subjects.
Eligible Candidate should have completed the age of 17 years","Bachelor of Physiotherapy is a four and half year degree course, including 4 yrs academic and 6 months of internship training in the various departments as laid down by the Gujarat University
The program is supported with specialist teaching facilities . Some of the subjects covered during the course of study include Human Anatomy, Physiology, Psychology, Pharmacolog...See More"
71,"Rajeev Institute of Paramedical Sciences, Hassan",Hassan,Karnataka,Diploma in X Ray Technology,2 years,Full time,,Diploma,,(INC) Indian Nursing Council,"The candidates with SSLC qualification shall study for three years. English, Physics, Chemistry and Biology of PUC standard shall be taught in the first year of the course to these students.",The duration of the above courses will be of two years for PUC candidates.
72,"Asian Institute of Paramedical Sciences, Guwahati",Guwahati,Assam,Diploma in Physiotherapy,2 years,Full time,,Diploma,,,Candidates must be 10+2 passed with PCB.,Diploma in Physiotherapy is a full time two years course.
73,"Dr Yadubir Sinha Homoeopathic Medical College and Hospital, Darbhanga",Darbhanga,Bihar,BHMS,5.5 years,Full time,50,UG,,(CCH) Central Council of Homeopathy,"10+2 or intermediate Science or its equivalent with physics, chemistry and Biology as the main Subject having 17 years of age as on 31st December of the year may apply.
If a Candidate has appeared in I. Sc.(Bio) or its equivalent examination and his or her result is yet to declared, She/he may Submit his/her mark-sheet and other certificate at the time of Interview, Otherwise his/her Candidature will be rejected.","Bachelor in Homoeopathy Medicine and Surgery is full time Four year Six Month and One year Compulsory internship course degree offered by Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur and approved by UGC."
