,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
11,"Fusion Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,PGDBM Hotel Management,1 year,Full time,,PG,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Business Management Hotel Management is a one year full time course affiliated to IK Gujral Punjab Technical University, Jalandhar."
12,"Institute of Hospitality Management, Rishikesh",Rishikesh,Uttarakhand,Advance Diploma in Hotel Management,1 year,Full time,,Diploma,,,The criteria for admission in above course a) is 10+2 with a very good communication skill in English.,"Advance Diploma in Hotel Management is one years full time course affiliated to Uttarakhand Open University, Haldwani."
13,"Institute of Hospitality Management, Rishikesh",Rishikesh,Uttarakhand,Bachelor of Tourism Studies,3 years,Full time,,UG,,,The criterion for the above course is 10+2 with English as one of the subjects.,The duration of Course is 3 years full time and has been divided into 6 semesters.
14,"Institute of Hospitality Management, Rishikesh",Rishikesh,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,,,The criteria for above courses are 10+2 with English as one of the subjects.,"Diploma in Hotel Management is one years full time course affiliated to Uttarakhand Open University, Haldwani."
15,"Institute of Hospitality Management, Rishikesh",Rishikesh,Uttarakhand,PGD in Hospitality Management,1 year,Full time,,PG,,,The criteria for admission in above course a) is 10+2 with a very good communication skill in English.,"Post Graduate Diploma in Hospitality Management is one years full time course affiliated to Uttarakhand Open University, Haldwani."
16,"Renaissance College of Hotel Management and Catering Technology, Ramnagar",Ramnagar,Uttarakhand,BHM,4 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,The Bachelor Degree in Hospitality Management is a 4 years Degree Programme to equip students with the required skill.
17,"Renaissance College of Hotel Management and Catering Technology, Ramnagar",Ramnagar,Uttarakhand,DHM,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in hotel management is 1 year diploma programme which comprises of 4 streams mainly food production, food and beverage service,Accommodation Operations,Front Office."
18,"Renaissance College of Hotel Management and Catering Technology, Ramnagar",Ramnagar,Uttarakhand,MHM,2 years,Full time,,PG,,,Graduate in Hotel Management.,Renaissance also offers a post graduation course in hotel management which is a 2 year degree programme to enhance students with advance level of skills in hotel management.
19,"The Renaissance Institute of Management and Technology, Dehradun",Dehradun,Uttarakhand,Advanced Diploma in Hotel Management,1.5 years,Full time,,Diploma,,"Distance Education Council, New Delhi",The candidate should have passed in 10+2 relevant subject for any recognized board.,"Advanced Diploma in Hotel Management is a one and half year full time course affiliated to Uttarakhand Open University, Haldwani and approved by Distance Education Council, New Delhi."
20,"The Renaissance Institute of Management and Technology, Dehradun",Dehradun,Uttarakhand,BHM,3 years,Full time,,UG,,"Distance Education Council, New Delhi",The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor in Hotel Management is a three year full time course affiliated to Uttarakhand Open University, Haldwani and approved by Distance Education Council, New Delhi."
21,"The Renaissance Institute of Management and Technology, Dehradun",Dehradun,Uttarakhand,M.Sc Hotel Management,1 year,Full time,,PG,,"Distance Education Council, New Delhi",The candidate should have passed in graduation relevant subject for any recognized university.,"Masters of Science in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by Distance Education Council, New Delhi."
22,"The Renaissance Institute of Management and Technology, Dehradun",Dehradun,Uttarakhand,PG Diploma in Tourism and Hotel Management,1.5 years,Full time,,PG,,"Distance Education Council, New Delhi",The candidate should have passed in graduation relevant subject for any recognized university.,"Post Graduate Diploma in Tourism and Hotel Management is a one and half year full time course affiliated to Uttarakhand Open University, Haldwani and approved by Distance Education Council, New Delhi."
23,"RIG Institute of Hospitality and Hotel Management, Bazpur",Bazpur,Uttarakhand,BHM,3 years,Full time,,UG,0.558 lakhs,,12th pass / BAP (6 Months Basic preparatory course for those students who have not Qualified 10th and are above 18 years old).,"Bachelor of Hotel Management is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
24,"RIG Institute of Hospitality and Hotel Management, Bazpur",Bazpur,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,0.186 lakhs,,12th pass / BAPP (6 Months Basic preparatory course for those students who have not Qualified 10th and are above 18 years old).,"Diploma in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
25,"RIG Institute of Hospitality and Hotel Management, Bazpur",Bazpur,Uttarakhand,Master of Hotel Management,2 years,Full time,,PG,0.274 lakhs,,"1. BHM and CT, BHM, B.Sc in Hospitality and Hotel Management/Administration,
2. Graduation with three year Diploma in Hotel Management from NCHMT or Equivalent.
3. Three years diploma in Hotel Management with a Masters degree in allied field (MTM/MHA) from a recognized institute / university.
4. 10+2 + Three Years Diploma in Hotel Management from a Govt. Instt. with five years industry/academic experience.","Master of Hotel Management is a two year full time course affiliated to Uttarakhand Open University, Haldwani."
26,"Trihari Institute of Management Education, New Tehri",New Tehri,Uttarakhand,BHM,3 years,Full time,,UG,0.558 lakhs,,10th / 10+2 Pass From Any Recognized Board/University In Any Subject.,"Bachelor in Hotel Management is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
27,"Trihari Institute of Management Education, New Tehri",New Tehri,Uttarakhand,Diploma in Hotel Management,1.5 years,Full time,,Diploma,0.37 lakhs,,10th / 10+2 Pass From Any Recognized Board/University In Any Subject.,"Diploma in Hotel Management is a one and half year full time course affiliated to Uttarakhand Open University, Haldwani."
28,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,BHM,3 years,Full time,,UG,0.558 lakhs,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Hotel Management is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
29,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,BTS,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Tourism Studies is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
30,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
31,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,Diploma in Tourism Studies,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Tourism Studies is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
32,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,Master of Hotel Management,2 years,Full time,,PG,,,"B.HM, B.sc in HM.","Master of Hotel Management is a two year full time course affiliated to Uttarakhand Open University, Haldwani."
33,"Universal Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,Master of Tourism Management,2 years,Full time,,PG,,,Graduation in any Stream.,"Master of Tourism Management is a two year full time course affiliated to Uttarakhand Open University, Haldwani."
34,"UIHMT College of Hotel Management and Tourism, Dehradun",Dehradun,Uttarakhand,BBA HM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Business Administration in Hotel Management is a three year full time course affiliated to Doon University, Dehradun."
35,"UIHMT College of Hotel Management and Tourism, Dehradun",Dehradun,Uttarakhand,BHM,4 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor in Hotel Management is a four year full time course affiliated to Doon University, Dehradun."
36,"UIHMT College of Hotel Management and Tourism, Dehradun",Dehradun,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Hotel Management is a one year full time course affiliated to Doon University, Dehradun."
37,"UIHMT College of Hotel Management and Tourism, Dehradun",Dehradun,Uttarakhand,MHM,2 years,Full time,,PG,,,The candidate should have passed in Bachelor degree in any discipline from any approved or recognized university are eligible.,"Master of Hotel Management is a two year full time course affiliated to Doon University, Dehradun."
38,"Government Rajeev Gandhi PG College, Mandsaur",Mandsaur,Madhya Pradesh,Diploma in Tourism,1 year,Full time,15,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Tourism is one-year duration full-time course.
39,"Snehacharya Institute of Management and Technology, Alappuzha",Karuvatta,Kerala,BHMCT,4 years,Full time,60,UG,2.61 lakhs,NCHMCT,The candidate should have passed in 10+2 any stream with 45% marks.,"Bachelor In Hotel Management and Catering Technology is a four year full time course affiliated by University of Kerala, Thiruvananthapuram"
40,"Ram Institute of Hotel Management, Dehradun",Dehradun,Uttarakhand,Bachelor in Hotel Management,3 years,Full time,,UG,,,Admission to the program is done on the basis of written test comprising of objective question. Selected candidates are called for the personal interview form the basis of the merit list. Students failing to appear for the written test and interview can approach directly to the institute for direct admission,"Bachelors of Hotel Management is a study of Management of Hotel which is a three year Undergraduate Programme that combines an extensive educational curriculum with industrial training, providing graduates who are fully attuned to competitive aspects and requests of the Hospitality Industry which is a popular Academic degree all over the world"
41,"Aditya Degree College, Gajuwaka",Visakhapatnam,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
42,"Kakinada Sri Aditya Degree College, Srikakulam",Srikakulam,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
43,"Aditya Degree College Womens, Kakinada",Kakinada,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
44,"Aditya Degree College Womens, Rajahmundry",Rajahmundry,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
45,"Aditya Degree College, Palakollu",Palakollu,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
46,"Aditya Degree College, Tadepalligudem",Tadepalligudem,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
47,"Aditya Degree College, Surampalem",Surampalem,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
48,"Premiere Institute of Hotel Management, Jaleswar",Jaleswar,Odisha,BHM,4 years,Full time,,UG,,UGC,"The candidate should have passed 10th / +2 / +3 (Any Stream), Aggregate 40% minimum marks.","Bachelor Of Hotel Management (BHM) is four-year duration full-time course affiliated to Utkal University of Culture, Bhubaneswar and approved by Department of Tourism and Culture, Govt. of Odisha, UGC."
49,"Premiere Institute of Hotel Management, Jaleswar",Jaleswar,Odisha,Diploma in Hotel Management,3 years,Full time,,Diploma,,"Department of Tourism and Culture, Govt. of Odisha",The candidate should have passed 10th / +2 / +3 (Any Stream).,"Diploma in Hotel Management is three-year duration full-time course approved by Department of Tourism and Culture, Govt. of Odisha."
50,"Laxmi Memorial College of Hotel Management, Mangalore",Mangaluru,Karnataka,B.Sc Hospitality Science,3 years,Full time,60,UG,,,A candidate who has passed the 2 years Pre-University Examintaion conducted by the Pre-University Education board in the State of Karanataka or any other examination considered as equvalent thereto by Mangalore University is eligible for admission to these programmes.,The programme of study for the B.Sc.HS degree shall extend over a period of three academic years.
51,"Moti Mahal College of Hotel Management, Mangaluru",Mangaluru,Karnataka,Bachelor in Hotel Management,4 years,Full time,60,UG,2.25 lakhs,(AICTE) All India Council of Technical Education,Any candidate seeking admission to the first year BHM degree course must have passed the Pre-University (Class XII or 10+2) Examination or its equivalent with an aggregate of 50% marks. A minimum of 45% is sufficient for SC/ST students,"This is a four years Degree affiliated to Mangalore University and Recognised by AICTE University of HRD, Govt. of India, New Delhi."
